Episode 260, Reward: -153.0, Epsilon: 0.050
Episode 270, Reward: -167.0, Epsilon: 0.050
Episode 280, Reward: -194.0, Epsilon: 0.050
Episode 290, Reward: -161.0, Epsilon: 0.050
Episode 300, Reward: -152.0, Epsilon: 0.050
Episode 310, Reward: -157.0, Epsilon: 0.050
Episode 320, Reward: -111.0, Epsilon: 0.050
Episode 330, Reward: -155.0, Epsilon: 0.050
Episode 340, Reward: -91.0, Epsilon: 0.050
Episode 350, Reward: -166.0, Epsilon: 0.050
Episode 360, Reward: -155.0, Epsilon: 0.050
